user_id,age,gender,country,device_type,app_version,sessions_per_week,avg_session_duration_min,daily_active_minutes,feature_clicks_per_session,notifications_opened_per_week,in_app_search_count,pages_viewed_per_session,crash_events_last_30_days,support_tickets_raised,days_since_last_login,subscription_type,ads_clicked_last_30_days,content_downloads,social_shares,rating_given,churn_risk_score,engagement_score,account_age_days,marketing_source,login_issue
147049,54.0,female,india,ios,1.0,6.0,3.0946722214088944,33.35,12.0,6.0,2.0,21.0,0.0,0.0,16.0,free,4.0,0.0,1.0,4.0,0.55,54.92,524.0,google ads,False
147050,45.0,male,usa,android,2.1,6.0,2.631888840136646,37.7,12.0,4.0,4.0,4.0,0.6931471805599453,0.0,4.0,free,1.0,5.0,0.0,4.0,0.87,64.45,950.0,email campaign,False
147051,26.0,female,india,web,1.2,5.0,2.6993457604720636,67.55,7.0,3.0,2.0,23.0,0.0,0.0,6.0,free,4.0,4.0,2.0,2.0,0.11,54.42,862.0,google ads,False
147052,25.0,female,india,android,2.1,10.0,2.895359299407204,52.32,17.0,3.0,1.0,7.0,0.0,0.0,25.0,premium,4.0,4.0,0.0,5.0,0.26,29.46,100.0,google ads,False
147053,42.0,male,india,android,1.1,5.0,3.0726933146901194,65.13,15.0,2.0,2.0,13.0,0.0,0.0,4.0,basic,4.0,3.0,2.0,3.0,0.94,54.1,498.0,google ads,False
147054,27.0,male,india,android,1.1,2.0,2.8752581200861167,53.18,9.0,3.0,5.0,16.0,0.0,0.0,21.0,free,5.0,4.0,4.0,1.5,0.81,81.04,828.0,google ads,False
147055,57.0,male,india,web,2.0,9.0,2.2027647577118348,80.07,7.0,1.0,2.0,16.0,0.0,0.0,35.0,free,5.0,1.0,5.0,3.0,0.44,68.96,267.0,organic,False
147056,20.0,female,uk,web,1.2,15.0,2.924773184613497,41.61,11.0,2.0,3.0,19.0,0.6931471805599453,0.0,17.0,basic,4.0,5.0,1.0,5.0,0.46,46.79,151.0,referral,False
147057,40.0,male,india,ios,2.0,9.0,2.667922410011431,45.48,13.0,5.0,3.0,12.0,0.0,0.0,10.0,basic,0.0,1.0,3.0,3.0,0.79,54.09,251.0,google ads,False
147058,40.0,female,canada,ios,2.0,2.0,3.012589390620414,26.12,11.0,3.0,3.0,4.0,0.0,0.0,21.0,basic,4.0,1.0,1.0,4.0,0.05,35.27,143.0,google ads,False
147059,21.0,male,india,android,1.2,4.0,2.2710944259026746,42.34,7.0,8.0,6.0,17.0,0.0,0.0,32.0,free,6.0,2.0,3.0,4.0,0.51,86.26,1052.0,referral,False
147060,40.0,male,usa,android,2.0,6.0,1.3787660946990992,73.67,12.0,6.0,1.0,21.0,0.0,0.0,28.0,free,7.0,6.0,4.0,4.0,0.2,71.68,988.0,referral,False
147061,26.0,male,australia,ios,2.0,2.0,2.8094026953624978,69.85,17.0,5.0,4.0,22.0,1.0986122886681098,0.0,2.0,free,9.0,0.0,0.0,3.0,0.74,61.22,376.0,google ads,False
147062,21.0,female,usa,ios,2.0,4.0,2.853015971352396,67.31,9.0,5.0,5.0,12.0,0.0,0.0,29.0,free,5.0,0.0,1.0,3.0,0.01,81.9,858.0,email campaign,False
147063,51.0,female,singapore,ios,2.1,10.0,2.1162555148025524,37.4,8.0,6.0,1.0,3.0,0.0,0.0,28.0,free,5.0,2.0,1.0,5.0,0.41,61.83,584.0,google ads,False
147064,56.0,male,usa,android,1.2,14.0,3.028683373693677,5.0,12.0,4.0,2.0,5.0,0.0,0.0,15.0,premium,7.0,2.0,2.0,2.0,0.53,43.97,475.0,organic,False
147065,35.0,other,india,android,2.1,7.0,2.449279472144849,58.65,11.0,8.0,2.0,24.0,0.6931471805599453,0.0,18.0,basic,4.0,2.0,4.0,4.0,0.93,74.51,642.0,organic,False
147066,51.0,other,canada,android,1.1,8.0,2.866761892257031,50.16,9.0,2.0,3.0,17.0,0.0,0.0,21.0,free,11.0,7.0,5.0,3.0,0.15,56.39,432.0,organic,False
147067,51.0,male,usa,android,2.0,9.0,3.201933104137889,42.93,10.0,5.0,5.0,19.0,0.0,0.0,41.0,premium,9.0,3.0,1.0,5.0,0.63,71.4,749.0,facebook ads,False
147068,59.0,female,usa,android,1.2,11.0,3.0426158594528414,27.13,13.0,9.0,5.0,6.0,0.0,0.0,0.0,free,6.0,2.0,2.0,1.5,0.69,56.14,376.0,organic,False
147069,20.0,male,india,android,2.0,7.0,3.3350575791576103,40.3,10.0,3.0,3.0,13.0,0.0,0.0,20.0,free,4.0,1.0,2.0,3.0,0.43,62.07,1174.0,organic,False
147070,36.0,other,india,ios,2.0,5.0,3.4404180948154366,65.82,8.0,8.0,5.0,6.0,0.6931471805599453,0.0,19.0,basic,11.0,3.0,2.0,4.0,0.32,52.15,492.0,organic,False
147071,51.0,male,india,ios,1.0,4.0,2.325324579963535,47.45,18.0,4.0,3.0,24.0,0.0,0.0,41.0,free,10.0,3.0,3.0,4.0,0.92,58.55,570.0,referral,False
147072,43.0,female,india,ios,1.0,6.0,2.4087452888224363,57.75,11.0,2.0,5.0,11.0,0.0,0.0,7.0,free,1.0,2.0,0.0,4.0,0.37,72.9,342.0,organic,False
147073,52.0,male,india,ios,1.2,7.0,2.4475508632442313,46.17,15.0,5.0,5.0,10.0,0.0,0.0,6.0,basic,5.0,3.0,0.0,4.0,0.23,42.31,1014.0,organic,False
147074,58.0,female,india,ios,2.0,10.0,3.3061538329752613,39.83,15.0,1.0,5.0,21.0,1.0986122886681098,0.0,32.0,free,5.0,4.0,1.0,5.0,0.16,46.42,175.0,organic,False
147075,48.0,female,india,android,2.1,7.0,2.558776498354456,24.89,13.0,3.0,7.0,9.0,0.0,0.0,13.0,free,10.0,5.0,2.0,4.0,0.46,83.11,82.0,facebook ads,False
147076,44.0,female,india,android,2.1,6.0,3.0155349008501706,70.41,13.0,3.0,4.0,24.0,0.0,0.0,33.0,free,6.0,4.0,2.0,4.0,0.37,59.11,976.0,referral,False
147077,20.0,male,canada,android,2.1,5.0,2.39698576841553,31.51,14.0,6.0,4.0,20.0,0.0,0.0,7.0,basic,4.0,2.0,2.0,4.0,0.89,67.02,388.0,organic,False
147078,54.0,female,india,android,1.0,2.0,3.004692014925463,47.4,12.0,4.0,5.0,6.0,0.0,0.0,41.0,free,7.0,4.0,2.0,3.0,0.19,68.36,632.0,organic,False
147079,29.0,female,usa,web,2.0,7.0,2.8495497633759097,37.64,17.0,3.0,5.0,5.0,0.0,0.0,24.0,free,5.0,1.0,1.0,5.0,0.51,98.46,788.0,google ads,False
147080,40.0,male,canada,ios,2.1,10.0,2.9317269435780786,46.04,11.0,9.0,4.0,11.0,0.0,0.0,13.0,free,5.0,2.0,4.0,3.0,0.97,67.95,823.0,organic,False
147081,34.0,male,india,ios,2.1,12.0,2.9311937524164198,53.6,12.0,4.0,5.0,8.0,0.0,0.0,13.0,free,6.0,7.0,1.0,5.0,0.4,37.95,1125.0,organic,False
147082,33.0,other,india,android,1.0,5.0,3.1276373444339294,11.48,10.0,7.0,5.0,19.0,0.0,0.0,16.0,premium,3.0,6.0,3.0,1.5,0.06,75.81,71.0,organic,False
147083,34.0,female,india,ios,1.2,5.0,2.063058062429312,40.27,9.0,8.0,4.0,7.0,0.0,0.0,39.0,premium,4.0,2.0,2.0,3.0,0.28,65.46,837.0,organic,False
147084,32.0,male,india,android,2.0,5.0,1.6505798557652755,49.17,13.0,3.0,5.0,13.0,0.0,0.0,10.0,free,5.0,1.0,0.0,4.0,0.75,81.11,902.0,facebook ads,False
147085,43.0,female,usa,android,2.0,8.0,2.8178010650613294,67.61,11.0,6.0,3.0,18.0,0.0,0.0,4.0,free,7.0,3.0,1.0,3.0,0.12,75.75,595.0,organic,False
147086,19.0,male,usa,android,1.2,5.0,1.824549292051046,21.96,12.0,8.0,5.0,11.0,0.0,0.0,43.0,premium,6.0,1.0,2.0,4.0,0.35,56.07,744.0,referral,False
147087,34.0,female,india,android,1.0,10.0,2.5664866367804233,43.25,7.0,2.0,7.0,24.0,0.0,0.0,10.0,basic,10.0,3.0,1.0,2.0,0.47,75.65,553.0,organic,False
147088,18.0,female,india,ios,1.0,5.0,2.8909271591878647,40.14,12.0,3.0,3.0,19.0,0.0,0.0,26.0,free,5.0,4.0,4.0,4.0,0.05,71.75,817.0,google ads,False
147089,47.0,female,singapore,android,2.0,14.0,2.644755350729896,72.93,17.0,6.0,6.0,3.0,0.0,0.0,35.0,basic,8.0,5.0,1.0,4.0,0.03,62.48,494.0,email campaign,False
147090,49.0,male,india,ios,1.2,5.0,2.663052835171474,62.83,4.0,2.0,7.0,14.0,0.6931471805599453,0.0,41.0,basic,3.0,2.0,4.0,4.0,0.2,82.02,725.0,google ads,False
147091,47.0,female,india,web,1.0,9.0,2.1400661634962708,64.8,17.0,7.0,7.0,7.0,0.6931471805599453,0.0,42.0,free,7.0,3.0,1.0,5.0,0.48,74.57,172.0,google ads,False
147092,59.0,female,canada,android,1.2,8.0,2.265921108622454,26.2,12.0,6.0,5.0,12.0,0.6931471805599453,0.0,9.0,free,9.0,3.0,6.0,3.0,0.24,79.24,435.0,google ads,False
147093,21.0,female,india,android,1.2,9.0,2.1016921506146558,68.69,11.0,5.0,8.0,21.0,0.0,0.0,21.0,basic,9.0,4.0,0.0,4.0,1.0,76.54,1028.0,email campaign,False
147094,59.0,male,uk,android,1.1,8.0,2.2823823856765264,74.79,9.0,7.0,4.0,8.0,0.0,0.0,29.0,free,9.0,2.0,1.0,5.0,0.25,53.06,909.0,facebook ads,False
147095,49.0,male,germany,android,1.1,8.0,2.580216829592325,48.66,11.0,5.0,5.0,21.0,0.0,0.0,9.0,basic,6.0,2.0,0.0,3.0,0.32,65.83,427.0,referral,False
147096,52.0,male,uk,android,2.1,6.0,2.9892110565637253,38.94,15.0,2.0,3.0,3.0,0.0,0.0,32.0,premium,9.0,4.0,2.0,4.0,0.48,69.66,946.0,google ads,False
147097,18.0,female,canada,android,1.2,3.0,2.2321626286975,36.91,20.0,8.0,4.0,20.0,0.0,0.0,42.0,free,4.0,5.0,1.0,4.0,0.42,66.75,109.0,referral,False
147098,36.0,male,canada,ios,2.1,9.0,2.727199019940971,14.62,19.0,5.0,2.0,16.0,0.0,0.0,10.0,free,2.0,5.0,4.0,4.0,0.31,64.99,559.0,google ads,False
147099,50.0,male,india,web,1.2,4.0,2.808800104202353,34.64,11.0,1.0,5.0,3.0,0.0,0.0,41.0,basic,3.0,6.0,0.0,2.0,0.36,48.76,885.0,facebook ads,False
147100,36.0,female,india,ios,1.0,4.0,1.6154199841116479,70.81,16.0,8.0,3.0,3.0,0.0,0.0,38.0,free,8.0,2.0,5.0,5.0,0.43,55.77,626.0,organic,False
147101,53.0,female,india,android,1.2,11.0,2.554899021608035,41.99,9.0,7.0,4.0,16.0,0.0,0.0,32.0,premium,3.0,4.0,5.0,4.0,0.27,53.05,756.0,referral,False
147102,44.0,male,germany,android,1.2,11.0,2.7713379403381286,59.45,13.0,7.0,4.0,9.0,0.0,0.0,38.0,free,13.0,6.0,1.0,3.0,0.49,95.37,48.0,google ads,False
147103,30.0,female,india,android,1.0,9.0,3.040705639196722,33.29,12.0,5.0,2.0,15.0,0.0,0.0,5.0,free,6.0,2.0,0.0,2.0,0.12,66.98,751.0,facebook ads,False
147104,44.0,female,india,ios,1.0,8.0,1.43746264769429,10.28,12.0,7.0,8.0,8.0,0.6931471805599453,0.0,36.0,free,7.0,6.0,3.0,4.0,0.3,52.2,411.0,google ads,False
147105,31.0,male,usa,android,1.0,8.0,1.8702625307159986,42.14,8.0,3.0,1.0,3.0,0.0,0.0,18.0,basic,6.0,2.0,2.0,4.0,0.4,73.52,154.0,referral,False
147106,41.0,male,india,web,2.1,4.0,2.907447358686419,62.03,14.0,5.0,6.0,10.0,0.0,0.0,44.0,free,7.0,1.0,0.0,2.0,0.47,84.54,519.0,organic,False
147107,52.0,male,india,android,1.2,5.0,2.50715725872282,74.52,13.0,9.0,3.0,9.0,0.0,0.0,29.0,free,3.0,4.0,4.0,3.0,0.04,67.32,664.0,organic,False
147108,36.0,other,usa,android,1.1,11.0,2.449279472144849,5.3,15.0,8.0,3.0,4.0,0.6931471805599453,0.0,6.0,premium,3.0,2.0,1.0,3.0,0.51,50.82,709.0,referral,False
147109,42.0,male,australia,ios,2.1,11.0,2.550226115908643,21.91,10.0,4.0,6.0,13.0,0.6931471805599453,0.0,36.0,basic,6.0,4.0,4.0,4.0,0.11,79.03,744.0,google ads,False
147110,28.0,male,germany,android,1.1,10.0,3.1463051320333655,48.08,16.0,6.0,2.0,16.0,0.6931471805599453,0.0,11.0,free,9.0,3.0,2.0,4.0,0.45,55.24,945.0,google ads,False
147111,26.0,female,uk,android,1.2,3.0,3.1755507001298273,53.65,16.0,0.0,3.0,17.0,0.6931471805599453,0.0,34.0,basic,4.0,4.0,2.0,4.0,0.18,76.69,1024.0,organic,False
147112,23.0,male,uk,android,2.1,14.0,2.8183982582710754,68.18,12.0,9.0,4.0,19.0,0.0,0.0,33.0,free,6.0,7.0,2.0,5.0,0.14,60.62,438.0,facebook ads,False
147113,53.0,male,germany,ios,1.1,6.0,3.1616703510974213,38.65,5.0,4.0,8.0,17.0,0.6931471805599453,0.0,3.0,basic,5.0,1.0,4.0,4.0,0.06,73.11,266.0,organic,False
147114,54.0,male,india,android,2.1,15.0,1.7900914121273581,60.77,11.0,5.0,4.0,9.0,0.6931471805599453,0.0,3.0,free,5.0,3.0,4.0,5.0,0.82,84.32,913.0,organic,False
147115,46.0,female,singapore,android,2.0,6.0,2.750470916986162,41.98,13.0,3.0,8.0,9.0,0.6931471805599453,0.0,10.0,free,7.0,7.0,2.0,3.0,0.19,53.61,1143.0,google ads,False
147116,26.0,female,india,android,1.1,7.0,2.495681722955959,71.35,6.0,5.0,2.0,19.0,0.0,0.0,14.0,free,8.0,3.0,4.0,4.0,0.33,37.04,688.0,facebook ads,False
147117,50.0,female,india,ios,2.0,8.0,2.344686269012681,28.12,16.0,5.0,6.0,3.0,0.6931471805599453,0.0,23.0,free,6.0,4.0,1.0,4.0,0.86,64.24,66.0,organic,False
147118,40.0,male,canada,web,1.2,3.0,2.3427668826268775,73.78,13.0,8.0,4.0,14.0,0.0,0.0,40.0,free,1.0,4.0,3.0,4.0,0.49,53.75,465.0,organic,False
147119,32.0,female,uk,android,1.0,7.0,2.349468678892896,36.0,17.0,10.5,2.0,4.0,0.0,0.0,4.0,free,8.0,4.0,1.0,3.0,0.78,83.9,222.0,organic,False
147120,28.0,female,india,web,2.1,14.0,2.6939512767227085,37.22,5.0,4.0,3.0,12.0,0.6931471805599453,0.0,36.0,free,5.0,5.0,3.0,4.0,0.81,84.84,1037.0,email campaign,False
147121,40.0,male,india,web,2.1,4.0,1.6601310267496185,26.8,13.0,5.0,2.0,24.0,0.0,0.0,38.0,free,5.0,7.0,3.0,5.0,0.55,53.49,677.0,google ads,False
147122,43.0,female,uk,ios,2.1,7.0,2.048982334195127,5.0,4.0,3.0,7.0,11.0,0.6931471805599453,0.0,25.0,basic,5.0,0.0,5.0,4.0,0.68,54.05,154.0,organic,False
147123,18.0,male,usa,android,1.2,3.0,2.0425181875752383,33.62,7.0,5.0,4.0,3.0,0.0,0.0,42.0,free,7.0,4.0,1.0,3.0,0.5,75.36,382.0,google ads,False
147124,47.0,male,germany,android,1.2,10.0,3.126321843257593,28.54,6.0,7.0,0.0,24.0,0.6931471805599453,0.0,19.0,free,10.0,4.0,5.0,5.0,0.93,59.29,294.0,facebook ads,False
147125,34.0,female,india,android,1.1,11.0,2.647592232065096,59.11,12.0,4.0,4.0,15.0,0.0,0.0,41.0,free,5.0,3.0,4.0,4.0,0.03,54.45,1079.0,facebook ads,False
147126,58.0,male,germany,android,1.1,8.0,2.0992441689760155,42.64,10.0,6.0,2.0,10.0,0.0,0.0,28.0,basic,3.0,3.0,4.0,4.0,0.47,73.04,1199.0,google ads,False
147127,40.0,female,usa,web,1.2,6.0,2.2935443483418965,76.54,15.0,7.0,2.0,12.0,0.0,0.0,23.0,free,4.0,6.0,4.0,3.0,0.1,51.87,1193.0,email campaign,False
147128,53.0,female,india,android,2.1,8.0,2.4176979000945504,41.72,8.0,3.0,6.0,14.0,1.0986122886681098,0.0,28.0,free,4.0,7.0,1.0,4.0,0.6,87.03,953.0,organic,False
147129,58.0,female,india,web,1.0,8.0,2.770711962226921,66.74,8.0,5.0,5.0,21.0,0.0,0.0,2.0,free,7.0,2.0,3.0,3.0,0.49,39.07,569.0,organic,False
147130,22.0,male,india,ios,1.2,5.0,1.6582280766035324,62.72,10.0,5.0,6.0,19.0,0.0,0.0,10.0,free,1.0,2.0,1.0,1.5,0.31,27.06,87.0,organic,False
147131,52.0,male,usa,android,1.2,10.0,1.7526720805200082,62.37,15.0,2.0,2.0,22.0,0.0,0.0,8.0,free,6.0,7.0,2.0,3.0,0.3,63.01,203.0,google ads,False
147132,26.0,female,usa,ios,2.1,6.0,2.523325759691945,68.75,13.0,4.0,3.0,18.0,0.0,0.0,13.0,free,7.0,3.0,0.0,4.0,0.31,61.0,233.0,google ads,False
147133,21.0,female,canada,android,1.2,15.0,2.8553201198372458,49.76,15.0,4.0,3.0,17.0,0.0,0.0,38.0,free,5.0,1.0,3.0,3.0,0.05,31.37,808.0,organic,False
147134,24.0,male,canada,web,1.2,11.0,2.180417459019838,76.89,9.0,4.0,1.0,7.0,0.6931471805599453,0.0,1.0,free,8.0,6.0,3.0,4.0,0.91,89.15,754.0,google ads,False
147135,18.0,male,usa,web,1.1,7.0,3.6888794541139363,35.7,8.0,3.0,3.0,5.0,0.0,0.0,11.0,free,8.0,2.0,4.0,5.0,0.56,78.36,1130.0,facebook ads,False
147136,33.0,male,usa,android,2.1,5.0,2.4782176616372036,39.41,8.0,6.0,2.0,18.0,0.0,0.0,39.0,premium,4.0,3.0,2.0,4.0,0.59,79.2,724.0,google ads,False
147137,42.0,female,uk,android,1.1,7.0,2.2364452904895007,39.65,15.0,5.0,5.0,5.0,0.6931471805599453,0.0,29.0,free,4.0,2.0,2.0,5.0,0.01,74.1,985.0,google ads,False
147138,23.0,male,india,ios,1.0,16.0,2.39698576841553,26.56,11.0,4.0,5.0,9.0,0.0,0.0,42.0,basic,5.0,2.0,0.0,1.5,0.66,71.65,740.0,google ads,False
147139,55.0,male,usa,ios,1.1,6.0,2.3085671646715933,40.83,12.0,8.0,1.0,23.0,0.6931471805599453,0.0,42.0,premium,8.0,2.0,1.0,4.0,0.31,60.54,557.0,email campaign,False
147140,31.0,female,germany,android,2.0,11.0,2.791165107812717,23.62,9.0,7.0,3.0,6.0,1.0986122886681098,0.0,21.0,free,9.0,3.0,1.0,4.0,0.84,48.78,234.0,organic,False
147141,54.0,female,india,ios,2.0,5.0,2.884241897520628,92.87,15.0,5.0,2.0,11.0,0.0,0.0,18.0,free,5.0,4.0,2.0,4.0,0.33,95.03,1179.0,email campaign,False
147142,28.0,male,india,ios,2.1,12.0,2.280339484046726,44.34,16.0,4.0,6.0,23.0,0.6931471805599453,0.0,1.0,free,7.0,0.0,3.0,2.0,0.09,75.63,394.0,facebook ads,False
147143,18.0,female,india,ios,2.0,7.0,2.1400661634962708,51.16,12.0,6.0,4.0,8.0,0.0,0.0,4.0,free,9.0,4.0,1.0,5.0,0.1,56.06,485.0,referral,False
147144,59.0,female,india,ios,1.1,9.0,2.134166441369082,52.47,13.0,1.0,4.0,14.0,0.6931471805599453,0.0,41.0,free,8.0,4.0,2.0,4.0,0.83,77.95,580.0,referral,False
147145,18.0,male,canada,android,2.0,10.0,1.7509374747078,27.79,11.0,5.0,2.0,8.0,0.0,0.0,11.0,basic,3.0,4.0,2.0,5.0,0.54,71.93,784.0,organic,False
147146,53.0,female,australia,ios,1.1,6.0,2.503891949699081,51.95,9.0,4.0,5.0,3.0,0.0,0.0,12.0,basic,3.0,3.0,1.0,5.0,0.78,91.24,1190.0,organic,False
147147,25.0,male,india,android,1.2,7.0,2.803360380906535,53.62,14.0,9.0,1.0,13.0,0.0,0.0,14.0,premium,5.0,5.0,2.0,2.0,0.61,73.07,126.0,organic,False
147148,49.0,male,uk,android,1.1,6.0,2.830267833826459,41.68,6.0,5.0,2.0,4.0,0.0,0.0,23.0,free,8.0,0.0,1.0,5.0,0.99,69.72,1192.0,google ads,False
147149,50.0,male,india,ios,2.1,6.0,1.951608170169951,77.24,13.0,2.0,2.0,13.0,0.0,0.0,19.0,free,8.0,3.0,2.0,4.0,0.64,62.49,929.0,facebook ads,False
147150,25.0,female,india,android,2.0,5.0,2.188295946591918,41.06,16.0,4.0,3.0,17.0,0.6931471805599453,0.0,23.0,free,3.0,0.0,1.0,2.0,0.97,39.64,678.0,google ads,False
147151,31.0,male,germany,android,2.1,9.0,2.5217206229107165,36.73,8.0,5.0,3.0,14.0,0.6931471805599453,0.0,25.0,free,6.0,1.0,3.0,5.0,0.62,71.9,689.0,organic,False
147152,41.0,other,uk,ios,1.1,6.0,2.7631695003232895,53.48,6.0,5.0,2.0,19.0,0.0,0.0,11.0,free,9.0,3.0,2.0,5.0,0.39,57.55,875.0,referral,False
147153,58.0,female,usa,android,2.0,7.0,2.3693087250369538,43.84,15.0,5.0,4.0,5.0,0.0,0.0,13.0,free,6.0,1.0,5.0,3.0,0.0,96.9,1047.0,google ads,False
147154,46.0,male,usa,web,1.2,7.0,2.8875901149342877,17.58,11.0,5.0,3.0,3.0,0.0,0.0,5.0,free,6.0,5.0,3.0,4.0,0.24,65.56,326.0,google ads,False
147155,42.0,female,usa,android,2.0,10.0,2.800933195248924,48.36,11.0,5.0,4.0,14.0,0.0,0.0,9.0,premium,9.0,4.0,4.0,5.0,0.56,94.23,200.0,facebook ads,False
147156,23.0,male,india,ios,1.1,8.0,3.2031528644029645,68.54,14.0,5.0,3.0,21.0,0.6931471805599453,0.0,20.0,free,1.0,1.0,0.0,4.0,0.08,98.65,1181.0,email campaign,False
147157,18.0,male,uk,ios,1.1,11.0,2.0541237336955462,42.36,13.0,2.0,4.0,11.0,0.0,0.0,12.0,premium,1.0,1.0,1.0,2.0,0.95,90.42,1014.0,referral,False
147158,40.0,female,india,ios,1.0,2.0,1.9065751436566365,39.58,5.0,5.0,7.0,23.0,0.0,0.0,38.0,free,7.0,3.0,2.0,4.0,0.23,76.24,712.0,facebook ads,False
147159,58.0,male,canada,ios,1.0,10.0,3.128951117340214,34.67,14.0,7.0,3.0,4.0,1.0986122886681098,0.0,27.0,free,5.0,3.0,1.0,2.0,0.15,58.73,894.0,facebook ads,False
147160,50.0,male,india,android,1.0,9.0,2.771963526845863,69.21,11.0,6.0,6.0,10.0,0.0,0.0,0.0,free,5.0,4.0,0.0,5.0,0.29,54.29,981.0,organic,False
147161,31.0,female,india,android,2.0,5.0,1.247032293786383,30.12,11.0,7.0,4.0,22.0,0.0,0.0,36.0,free,8.0,1.0,5.0,3.0,0.75,78.58,484.0,organic,False
147162,45.0,male,canada,android,1.0,9.0,1.7884205679625405,35.72,20.0,1.0,1.0,11.0,1.0986122886681098,0.0,18.0,free,10.0,7.0,0.0,3.0,0.97,44.28,444.0,organic,False
147163,46.0,female,australia,android,2.0,6.0,0.6781616055764723,59.8,7.0,3.0,5.0,7.0,0.0,0.0,40.0,free,8.0,4.0,2.0,4.0,0.05,77.9,524.0,organic,False
147164,57.0,female,canada,ios,1.0,5.0,2.7232671669070703,57.66,16.0,10.5,5.0,20.0,0.0,0.0,1.0,free,5.0,1.0,3.0,4.0,0.6,84.23,614.0,email campaign,False
147165,40.0,female,india,android,1.1,5.0,1.0885619528146082,72.4,16.0,5.0,3.0,20.0,0.0,0.0,35.0,basic,7.0,3.0,3.0,1.5,0.85,97.25,1171.0,google ads,False
147166,55.0,female,india,web,1.2,5.0,2.5392369943330477,20.09,11.0,10.0,1.0,8.0,0.0,0.0,27.0,premium,2.0,7.0,1.0,5.0,0.39,69.06,126.0,organic,False
147167,27.0,male,india,android,1.1,9.0,2.7713379403381286,25.67,16.0,5.0,0.0,15.0,0.6931471805599453,0.0,24.0,free,3.0,3.0,2.0,3.0,0.61,89.57,666.0,organic,False
147168,44.0,male,india,android,2.0,8.0,3.0726933146901194,31.16,11.0,6.0,5.0,13.0,0.6931471805599453,0.0,42.0,free,6.0,3.0,2.0,4.0,0.24,74.73,1074.0,organic,False
147169,25.0,female,india,ios,1.2,4.0,2.6871669901857858,88.46,20.0,5.0,7.0,13.0,0.6931471805599453,0.0,44.0,basic,9.0,5.0,2.0,4.0,0.19,56.44,797.0,referral,False
147170,21.0,female,india,ios,1.0,7.0,1.244154593958768,37.89,7.0,4.0,4.0,21.0,0.0,0.0,17.0,free,4.0,1.0,3.0,4.0,0.55,89.51,608.0,organic,False
147171,38.0,female,germany,web,1.1,7.0,3.435598808379488,39.0,5.0,4.0,3.0,9.0,0.0,0.0,11.0,free,3.0,6.0,2.0,4.0,0.16,28.79,656.0,organic,False
147172,38.0,female,india,ios,1.0,9.0,1.5539252025038417,58.53,17.0,5.0,3.0,22.0,0.6931471805599453,0.0,20.0,free,7.0,1.0,3.0,2.0,0.95,50.52,486.0,organic,False
147173,47.0,male,usa,android,1.0,4.0,2.3804716316511167,7.6,8.0,5.0,3.0,14.0,0.0,0.0,41.0,free,6.0,3.0,1.0,1.5,0.79,57.04,340.0,referral,False
147174,30.0,female,singapore,android,1.2,12.0,1.8196988379172965,5.0,18.0,3.0,3.0,4.0,0.6931471805599453,0.0,35.0,free,8.0,1.0,0.0,4.0,0.96,46.12,641.0,organic,False
147175,20.0,female,india,ios,2.1,9.0,3.1717842173343502,60.02,11.0,5.0,6.0,7.0,0.0,0.0,32.0,free,5.0,5.0,4.0,3.0,0.95,73.82,818.0,organic,False
147176,37.0,female,germany,ios,2.1,8.0,3.068517943279639,35.69,7.0,6.0,7.0,16.0,0.0,0.0,0.0,free,3.0,1.0,2.0,5.0,0.35,72.94,1114.0,organic,False
147177,53.0,male,canada,ios,1.0,9.0,2.2027647577118348,70.84,11.0,8.0,4.0,17.0,0.0,0.0,10.0,premium,5.0,1.0,0.0,4.0,0.96,65.49,497.0,referral,False
147178,57.0,female,india,android,2.1,6.0,2.6789646202071133,50.35,12.0,5.0,8.0,14.0,0.0,0.0,42.0,free,7.0,2.0,6.0,4.0,0.15,59.25,42.0,facebook ads,True
147179,22.0,female,uk,web,1.2,8.0,1.9823798288367047,30.68,14.0,2.0,4.0,12.0,0.6931471805599453,0.0,4.0,premium,4.0,2.0,3.0,4.0,0.62,71.24,55.0,google ads,False
147180,39.0,male,india,web,1.1,2.0,2.8142103969306005,27.93,10.0,4.0,1.0,11.0,0.0,0.0,40.0,basic,9.0,3.0,3.0,4.0,0.97,69.01,1089.0,email campaign,False
147181,19.0,female,india,web,1.1,9.0,1.925707441737794,36.64,10.0,6.0,2.0,8.0,0.0,0.0,11.0,free,6.0,5.0,1.0,4.0,0.37,60.68,988.0,organic,False
147182,42.0,male,uk,android,1.2,7.0,3.4898185733156835,39.67,11.0,4.0,3.0,15.0,0.0,0.0,0.0,basic,3.0,7.0,1.0,2.0,0.18,51.43,1100.0,facebook ads,False
147183,57.0,male,usa,ios,2.1,12.0,2.411439497906128,39.41,13.0,3.0,5.0,12.0,0.0,0.0,39.0,basic,8.0,2.0,2.0,3.0,0.79,69.04,453.0,facebook ads,False
147184,41.0,male,india,ios,2.1,8.0,1.4793292270870801,19.77,10.0,4.0,6.0,6.0,0.0,0.0,37.0,free,5.0,1.0,2.0,4.0,0.72,42.24,137.0,google ads,False
147185,22.0,other,australia,android,1.0,10.0,3.471034341250935,60.42,18.0,4.0,2.0,23.0,0.6931471805599453,0.0,16.0,free,6.0,3.0,1.0,2.0,0.16,96.9,16.0,email campaign,True
